X,Y,OBJECTID,SCE_GEO,SCE_SEM,DATE,NOM,PCODE,ID_TYPE,POPULATION,LONGITUDE,LATITUDE,ORIGINE,TYPE,ID,Carrieres,icon_url
12.2207317760294,3.46714164147958,19260,,,,Eyek ii,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19260",,./0.png
12.2206041854561,3.4739561801162,19261,,,,Koumassi,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19261",,./0.png
12.2659186201809,3.46153499198853,19262,,,,Efandan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19262",,./0.png
12.1955290001139,3.39873300000132,20417,MINTP / INS,MINTP / INS,"20121019",Engouiyetsang,0.000000000000000,4.000000000000000,0.000000000000000,12.195529000000001,3.398733000000000,GPS,Chefferie,"20417",,./0.png
12.2068840001165,3.63145899960509,20420,MINTP / INS,MINTP / INS,"20121019",Yemeyeme,0.000000000000000,4.000000000000000,0.000000000000000,12.206884000000001,3.631459000000000,GPS,Chefferie,"20420",,./0.png
12.2271639998682,3.673031999916,20427,MINTP / INS,MINTP / INS,"20121019",Kpwen,0.000000000000000,4.000000000000000,0.000000000000000,12.227164000000000,3.673032000000000,GPS,Chefferie,"20427",,./0.png
12.2531349997691,3.66557500035492,20440,MINTP / INS,MINTP / INS,"20121019",Ndibijeng,0.000000000000000,4.000000000000000,0.000000000000000,12.253135000000000,3.665575000000000,GPS,Chefferie,"20440",,./0.png
12.260517999592,3.46651099989444,20442,MINTP / INS,MINTP / INS,"20121019",Ngonebeme,0.000000000000000,4.000000000000000,0.000000000000000,12.260517999999999,3.466511000000000,GPS,Chefferie,"20442",,./0.png
12.2663660003026,3.45268499968494,20443,MINTP / INS,MINTP / INS,"20121019",Mebomo,0.000000000000000,4.000000000000000,0.000000000000000,12.266366000000000,3.452685000000000,GPS,Chefferie,"20443",,./0.png
12.2924400001773,3.62343800038574,20455,MINTP / INS,MINTP / INS,"20121019",Epmvan,0.000000000000000,4.000000000000000,0.000000000000000,12.292439999999999,3.623438000000000,GPS,Chefferie,"20455",,./0.png
12.2635861806423,3.48071550146047,20456,MINTP / INS,MINTP / INS,"20121019",Yemeyeme i,0.000000000000000,4.000000000000000,0.000000000000000,12.292691000000000,3.487276000000000,GPS,Chefferie,"20456",,./0.png
12.3082889435658,3.44019063423392,20459,MINTP / INS,MINTP / INS,"20121019",Mbometaa,0.000000000000000,4.000000000000000,0.000000000000000,12.307375000000000,3.437317000000000,GPS,Chefferie,"20459",,./0.png
12.3083869997684,3.47820499989451,20460,MINTP / INS,MINTP / INS,"20121019",Endam,0.000000000000000,4.000000000000000,0.000000000000000,12.308387000000000,3.478205000000000,GPS,Chefferie,"20460",,./0.png
12.3157280002782,3.49795899987688,20461,MINTP / INS,MINTP / INS,"20121019",Douma,0.000000000000000,4.000000000000000,0.000000000000000,12.315728000000000,3.497959000000000,GPS,Chefferie,"20461",,./0.png
12.2343208685852,3.80318966511494,21285,WRI 2017,WRI 2017,19/06/2015,Mvé,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21285",,./0.png
12.2155979192022,3.66400827333487,21286,WRI 2017,WRI 2017,19/06/2015,Koum,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21286",,./0.png
12.0903079433817,3.84869191586114,21293,WRI 2017,WRI 2017,19/06/2015,Biyombo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21293",,./0.png
12.1635743417975,3.82382741015315,21294,WRI 2017,WRI 2017,19/06/2015,Essong,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21294",,./0.png
12.1504619238748,3.72753712716316,21295,WRI 2017,WRI 2017,19/06/2015,Andom,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21295",,./0.png
12.2171591007238,3.82967360811415,21296,WRI 2017,WRI 2017,19/06/2015,Bondi,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21296",,./0.png
12.2201883569573,3.82234334140853,21297,WRI 2017,WRI 2017,19/06/2015,Abam,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21297",,./0.png
12.1735758344053,3.65421603638824,21299,WRI 2017,WRI 2017,19/06/2015,Ndjonmedjap,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21299",,./0.png
12.1916165791312,3.5759961638008,21302,WRI 2017,WRI 2017,19/06/2015,Bong,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21302",,./0.png
12.152941078418,3.56369045849187,21303,WRI 2017,WRI 2017,19/06/2015,Yem,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21303",,./0.png
12.2061110643078,3.60174052880652,21304,WRI 2017,WRI 2017,19/06/2015,Medzek,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21304",,./0.png
12.2418527922449,3.57850421905161,21305,WRI 2017,WRI 2017,19/06/2015,Mingueme,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21305",,./0.png
12.1888384769218,3.42761307792021,21307,WRI 2017,WRI 2017,19/06/2015,Eyek i,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21307",,./0.png
12.2230172757026,3.46575201461336,21308,WRI 2017,WRI 2017,19/06/2015,Ndjandouan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21308",,./0.png
12.1801112385457,3.4275749852141,21310,WRI 2017,WRI 2017,19/06/2015,Bitsok,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21310",,./0.png
12.2959311073866,3.40243488636764,21346,WRI 2017,WRI 2017,19/06/2015,Yékombo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21346",,./0.png
12.2205463538321,3.72319938820573,21352,WRI 2017,WRI 2017,19/06/2015,Ngoubou,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21352",,./0.png
12.2102184767217,3.61237100438986,21353,WRI 2017,WRI 2017,19/06/2015,Mbaldjap,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21353",,./0.png
12.2341442651325,3.60606430024298,21354,WRI 2017,WRI 2017,19/06/2015,Eyenguele,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21354",,./0.png
12.2942834474419,3.61676437973118,21355,WRI 2017,WRI 2017,19/06/2015,Mvan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21355",,./0.png
12.3079467656813,3.43656289241302,21368,WRI 2017,WRI 2017,19/06/2015,Tsizok,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,DELL LATITUDE E5440,Village,"21368",,./0.png
